Date,Revenue,COGS,total_sessions,total_page_views,total_visitors,avg_bounce_rate,active_promos_count,avg_promo_discount,total_orders,total_discount_amount,year,month,day,dayofweek,is_weekend,Revenue_lag_1,total_orders_lag_1,Revenue_lag_7,total_orders_lag_7,Revenue_lag_14,total_orders_lag_14,Revenue_lag_30,total_orders_lag_30
2012-11-15,2996358.37,2282178.26,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,138,0.0,2012,11,15,3,0,3213518.64,133.0,2197716.17,88.0,5536748.35,201.0,3549298.21,152.0
2012-11-16,2851503.98,2255928.16,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,117,0.0,2012,11,16,4,0,2996358.37,138.0,2920310.06,107.0,1936831.08,67.0,3818048.0,134.0
2012-11-17,3258479.4,2499839.57,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,126,0.0,2012,11,17,5,1,2851503.98,117.0,3124993.27,122.0,2911848.61,84.0,2909728.89,109.0
2012-11-18,3292697.97,2632996.71,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,131,0.0,2012,11,18,6,1,3258479.4,126.0,3484874.3,141.0,2658832.75,85.0,2877379.81,99.0
2012-11-19,4654711.93,3714724.53,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,168,0.0,2012,11,19,0,0,3292697.97,131.0,3806978.06,172.0,3332448.46,129.0,3242557.3,106.0
2012-11-20,3532139.01,2841184.71,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,143,0.0,2012,11,20,1,0,4654711.93,168.0,3848498.06,149.0,3439495.01,109.0,2395609.91,114.0
2012-11-21,3144567.59,2465022.82,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,139,0.0,2012,11,21,2,0,3532139.01,143.0,3213518.64,133.0,1969815.91,69.0,3596158.34,142.0
2012-11-22,2661394.83,2082526.75,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,108,0.0,2012,11,22,3,0,3144567.59,139.0,2996358.37,138.0,2197716.17,88.0,3999141.88,170.0
2012-11-23,3625609.77,2879673.14,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,142,0.0,2012,11,23,4,0,2661394.83,108.0,2851503.98,117.0,2920310.06,107.0,3829179.99,153.0
2012-11-24,2283866.51,1759438.38,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,133,0.0,2012,11,24,5,1,3625609.77,142.0,3258479.4,126.0,3124993.27,122.0,3104460.52,125.0
2012-11-25,2891169.43,2288045.69,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,124,0.0,2012,11,25,6,1,2283866.51,133.0,3292697.97,131.0,3484874.3,141.0,2138927.17,91.0
2012-11-26,3626699.25,2942841.67,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,180,0.0,2012,11,26,0,0,2891169.43,124.0,4654711.93,168.0,3806978.06,172.0,2816872.34,122.0
2012-11-27,4703189.22,3751057.26,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,257,0.0,2012,11,27,1,0,3626699.25,180.0,3532139.01,143.0,3848498.06,149.0,6259883.83,259.0
2012-11-28,3980270.66,3143037.5,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,218,0.0,2012,11,28,2,0,4703189.22,257.0,3144567.59,139.0,3213518.64,133.0,5424539.1,236.0
2012-11-29,3116036.61,2564940.27,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,176,0.0,2012,11,29,3,0,3980270.66,218.0,2661394.83,108.0,2996358.37,138.0,6347274.89,250.0
2012-11-30,3184691.98,2466641.44,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,186,0.0,2012,11,30,4,0,3116036.61,176.0,3625609.77,142.0,2851503.98,117.0,4942677.89,214.0
2012-12-01,3064822.76,2435991.34,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,180,0.0,2012,12,1,5,1,3184691.98,186.0,2283866.51,133.0,3258479.4,126.0,5536748.35,201.0
2012-12-02,1765509.34,1464812.23,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,60,0.0,2012,12,2,6,1,3064822.76,180.0,2891169.43,124.0,3292697.97,131.0,1936831.08,67.0
2012-12-03,2315389.05,1807129.65,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,83,0.0,2012,12,3,0,0,1765509.34,60.0,3626699.25,180.0,4654711.93,168.0,2911848.61,84.0
2012-12-04,2382954.42,1864688.02,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,105,0.0,2012,12,4,1,0,2315389.05,83.0,4703189.22,257.0,3532139.01,143.0,2658832.75,85.0
2012-12-05,2286277.45,1849992.69,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,92,0.0,2012,12,5,2,0,2382954.42,105.0,3980270.66,218.0,3144567.59,139.0,3332448.46,129.0
2012-12-06,2733678.5,2184618.1,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,82,0.0,2012,12,6,3,0,2286277.45,92.0,3116036.61,176.0,2661394.83,108.0,3439495.01,109.0
2012-12-07,2065198.04,1633326.72,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,99,0.0,2012,12,7,4,0,2733678.5,82.0,3184691.98,186.0,3625609.77,142.0,1969815.91,69.0
2012-12-08,2087384.34,1719369.91,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,111,0.0,2012,12,8,5,1,2065198.04,99.0,3064822.76,180.0,2283866.51,133.0,2197716.17,88.0
2012-12-09,2430122.78,1883727.02,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,127,0.0,2012,12,9,6,1,2087384.34,111.0,1765509.34,60.0,2891169.43,124.0,2920310.06,107.0
2012-12-10,2542389.69,2015472.58,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,149,0.0,2012,12,10,0,0,2430122.78,127.0,2315389.05,83.0,3626699.25,180.0,3124993.27,122.0
2012-12-11,3699430.17,3001083.16,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,192,0.0,2012,12,11,1,0,2542389.69,149.0,2382954.42,105.0,4703189.22,257.0,3484874.3,141.0
2012-12-12,4386420.92,3545221.89,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,198,0.0,2012,12,12,2,0,3699430.17,192.0,2286277.45,92.0,3980270.66,218.0,3806978.06,172.0
2012-12-13,2326824.81,1839144.84,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,138,0.0,2012,12,13,3,0,4386420.92,198.0,2733678.5,82.0,3116036.61,176.0,3848498.06,149.0
2012-12-14,2659317.57,2101555.8,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,149,0.0,2012,12,14,4,0,2326824.81,138.0,2065198.04,99.0,3184691.98,186.0,3213518.64,133.0
2012-12-15,3385542.75,2693057.28,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,196,0.0,2012,12,15,5,1,2659317.57,149.0,2087384.34,111.0,3064822.76,180.0,2996358.37,138.0
2012-12-16,3484853.43,2706611.68,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,204,0.0,2012,12,16,6,1,3385542.75,196.0,2430122.78,127.0,1765509.34,60.0,2851503.98,117.0
2012-12-17,4281691.85,3433745.61,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,254,0.0,2012,12,17,0,0,3484853.43,204.0,2542389.69,149.0,2315389.05,83.0,3258479.4,126.0
2012-12-18,4394537.67,3473710.24,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,267,0.0,2012,12,18,1,0,4281691.85,254.0,3699430.17,192.0,2382954.42,105.0,3292697.97,131.0
2012-12-19,3785472.73,3004383.53,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,263,0.0,2012,12,19,2,0,4394537.67,267.0,4386420.92,198.0,2286277.45,92.0,4654711.93,168.0
2012-12-20,3905985.95,3132486.67,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,227,0.0,2012,12,20,3,0,3785472.73,263.0,2326824.81,138.0,2733678.5,82.0,3532139.01,143.0
2012-12-21,3966203.09,3174444.37,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,252,0.0,2012,12,21,4,0,3905985.95,227.0,2659317.57,149.0,2065198.04,99.0,3144567.59,139.0
2012-12-22,3225123.87,2559516.54,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,218,0.0,2012,12,22,5,1,3966203.09,252.0,3385542.75,196.0,2087384.34,111.0,2661394.83,108.0
2012-12-23,2151580.15,1770780.57,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,166,0.0,2012,12,23,6,1,3225123.87,218.0,3484853.43,204.0,2430122.78,127.0,3625609.77,142.0
2012-12-24,3297376.6,2599138.83,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,258,0.0,2012,12,24,0,0,2151580.15,166.0,4281691.85,254.0,2542389.69,149.0,2283866.51,133.0
2012-12-25,4917024.98,3856446.89,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,341,0.0,2012,12,25,1,0,3297376.6,258.0,4394537.67,267.0,3699430.17,192.0,2891169.43,124.0
2012-12-26,3285221.25,2658633.45,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,262,0.0,2012,12,26,2,0,4917024.98,341.0,3785472.73,263.0,4386420.92,198.0,3626699.25,180.0
2012-12-27,4994041.71,3924374.73,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,302,0.0,2012,12,27,3,0,3285221.25,262.0,3905985.95,227.0,2326824.81,138.0,4703189.22,257.0
2012-12-28,8573663.31,6682336.48,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,558,0.0,2012,12,28,4,0,4994041.71,302.0,3966203.09,252.0,2659317.57,149.0,3980270.66,218.0
2012-12-29,7842913.37,6260959.87,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,459,0.0,2012,12,29,5,1,8573663.31,558.0,3225123.87,218.0,3385542.75,196.0,3116036.61,176.0
2012-12-30,6511908.92,5180121.12,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,351,0.0,2012,12,30,6,1,7842913.37,459.0,2151580.15,166.0,3484853.43,204.0,3184691.98,186.0
2012-12-31,5573749.22,4432224.44,0.0,0.0,0.0,0.004487291894852137,0.0,0.0,341,0.0,2012,12,31,0,0,6511908.92,351.0,3297376.6,258.0,4281691.85,254.0,3064822.76,180.0
2013-01-01,5304546.99,4156070.2,9760.0,39093.0,7253.0,0.00514,0.0,0.0,288,0.0,2013,1,1,1,0,5573749.22,341.0,4917024.98,341.0,4394537.67,267.0,1765509.34,60.0
2013-01-02,1606940.44,1237497.84,10456.0,47611.0,8151.0,0.00406,0.0,0.0,47,0.0,2013,1,2,2,0,5304546.99,288.0,3285221.25,262.0,3785472.73,263.0,2315389.05,83.0
2013-01-03,2281680.01,1832133.02,10076.0,36963.0,7458.0,0.00401,0.0,0.0,81,0.0,2013,1,3,3,0,1606940.44,47.0,4994041.71,302.0,3905985.95,227.0,2382954.42,105.0
2013-01-04,2376895.46,1940747.07,9973.0,53078.0,8063.0,0.00562,0.0,0.0,83,0.0,2013,1,4,4,0,2281680.01,81.0,8573663.31,558.0,3966203.09,252.0,2286277.45,92.0
2013-01-05,2509462.77,1977027.71,10223.0,36790.0,7882.0,0.00525,0.0,0.0,78,0.0,2013,1,5,5,1,2376895.46,83.0,7842913.37,459.0,3225123.87,218.0,2733678.5,82.0
2013-01-06,2603356.52,2060481.76,9545.0,47160.0,6992.0,0.00438,0.0,0.0,93,0.0,2013,1,6,6,1,2509462.77,78.0,6511908.92,351.0,2151580.15,166.0,2065198.04,99.0
2013-01-07,3048100.39,2452517.39,10203.0,32749.0,7354.0,0.00443,0.0,0.0,113,0.0,2013,1,7,0,0,2603356.52,93.0,5573749.22,341.0,3297376.6,258.0,2087384.34,111.0
2013-01-08,2449700.42,1973182.14,9456.0,31482.0,7459.0,0.0044,0.0,0.0,90,0.0,2013,1,8,1,0,3048100.39,113.0,5304546.99,288.0,4917024.98,341.0,2430122.78,127.0
2013-01-09,2049715.7,1654806.5,9162.0,46717.0,7108.0,0.00409,0.0,0.0,75,0.0,2013,1,9,2,0,2449700.42,90.0,1606940.44,47.0,3285221.25,262.0,2542389.69,149.0
2013-01-10,2794331.46,2122153.07,9887.0,38472.0,7878.0,0.00544,0.0,0.0,79,0.0,2013,1,10,3,0,2049715.7,75.0,2281680.01,81.0,4994041.71,302.0,3699430.17,192.0
2013-01-11,2343077.25,1805692.13,9412.0,46916.0,7368.0,0.00356,0.0,0.0,79,0.0,2013,1,11,4,0,2794331.46,79.0,2376895.46,83.0,8573663.31,558.0,4386420.92,198.0
2013-01-12,2814596.53,2241879.07,8730.0,33336.0,6136.0,0.00386,0.0,0.0,92,0.0,2013,1,12,5,1,2343077.25,79.0,2509462.77,78.0,7842913.37,459.0,2326824.81,138.0
2013-01-13,2919719.62,2279740.92,8818.0,35427.0,6863.0,0.00372,0.0,0.0,112,0.0,2013,1,13,6,1,2814596.53,92.0,2603356.52,93.0,6511908.92,351.0,2659317.57,149.0
2013-01-14,3077677.28,2477490.97,8230.0,35402.0,6203.0,0.004,0.0,0.0,120,0.0,2013,1,14,0,0,2919719.62,112.0,3048100.39,113.0,5573749.22,341.0,3385542.75,196.0
2013-01-15,2536405.93,2094291.34,8102.0,39490.0,6179.0,0.00445,0.0,0.0,117,0.0,2013,1,15,1,0,3077677.28,120.0,2449700.42,90.0,5304546.99,288.0,3484853.43,204.0
2013-01-16,1849789.43,1445623.48,9373.0,37034.0,7503.0,0.00446,0.0,0.0,76,0.0,2013,1,16,2,0,2536405.93,117.0,2049715.7,75.0,1606940.44,47.0,4281691.85,254.0
2013-01-17,2173214.95,1763012.0,9819.0,48840.0,7503.0,0.00495,0.0,0.0,83,0.0,2013,1,17,3,0,1849789.43,76.0,2794331.46,79.0,2281680.01,81.0,4394537.67,267.0
2013-01-18,2099249.56,1615535.57,10041.0,35761.0,7821.0,0.00509,0.0,0.0,96,0.0,2013,1,18,4,0,2173214.95,83.0,2343077.25,79.0,2376895.46,83.0,3785472.73,263.0
2013-01-19,2477132.79,2033637.15,8746.0,33440.0,6138.0,0.00546,0.0,0.0,94,0.0,2013,1,19,5,1,2099249.56,96.0,2814596.53,92.0,2509462.77,78.0,3905985.95,227.0
2013-01-20,2522776.58,2018671.04,10270.0,35184.0,8030.0,0.00501,0.0,0.0,116,0.0,2013,1,20,6,1,2477132.79,94.0,2919719.62,112.0,2603356.52,93.0,3966203.09,252.0
2013-01-21,4100379.42,3250868.59,10339.0,40661.0,8283.0,0.00429,0.0,0.0,148,0.0,2013,1,21,0,0,2522776.58,116.0,3077677.28,120.0,3048100.39,113.0,3225123.87,218.0
2013-01-22,3538734.12,2801650.02,10100.0,39597.0,7469.0,0.00504,0.0,0.0,128,0.0,2013,1,22,1,0,4100379.42,148.0,2536405.93,117.0,2449700.42,90.0,2151580.15,166.0
2013-01-23,2836455.88,2322088.98,9307.0,39117.0,7261.0,0.00451,0.0,0.0,114,0.0,2013,1,23,2,0,3538734.12,128.0,1849789.43,76.0,2049715.7,75.0,3297376.6,258.0
2013-01-24,2522924.71,2102458.71,9698.0,36976.0,7034.0,0.00503,0.0,0.0,108,0.0,2013,1,24,3,0,2836455.88,114.0,2173214.95,83.0,2794331.46,79.0,4917024.98,341.0
2013-01-25,2823082.71,2273250.41,10600.0,42453.0,7868.0,0.00385,0.0,0.0,123,0.0,2013,1,25,4,0,2522924.71,108.0,2099249.56,96.0,2343077.25,79.0,3285221.25,262.0
2013-01-26,2312290.79,1869897.73,10226.0,42655.0,8004.0,0.00566,0.0,0.0,107,0.0,2013,1,26,5,1,2823082.71,123.0,2477132.79,94.0,2814596.53,92.0,4994041.71,302.0
2013-01-27,3818881.29,3023842.24,8604.0,44601.0,6327.0,0.00554,0.0,0.0,152,0.0,2013,1,27,6,1,2312290.79,107.0,2522776.58,116.0,2919719.62,112.0,8573663.31,558.0
2013-01-28,5008712.77,4035190.91,9701.0,51697.0,7636.0,0.00447,0.0,0.0,207,0.0,2013,1,28,0,0,3818881.29,152.0,4100379.42,148.0,3077677.28,120.0,7842913.37,459.0
2013-01-29,4833870.43,4015854.7,8638.0,42663.0,6928.0,0.00329,0.0,0.0,214,0.0,2013,1,29,1,0,5008712.77,207.0,3538734.12,128.0,2536405.93,117.0,6511908.92,351.0
2013-01-30,4296295.37,3414688.28,8596.0,30451.0,6245.0,0.00394,0.0,0.0,185,0.0,2013,1,30,2,0,4833870.43,214.0,2836455.88,114.0,1849789.43,76.0,5573749.22,341.0
2013-01-31,3378679.46,2731823.14,8915.0,47230.0,6530.0,0.00344,1.0,15.0,167,23227.14,2013,1,31,3,0,4296295.37,185.0,2522924.71,108.0,2173214.95,83.0,5304546.99,288.0
2013-02-01,4073777.92,3289266.58,15758.0,63433.0,11220.0,0.00409,1.0,15.0,163,41247.87,2013,2,1,4,0,3378679.46,167.0,2823082.71,123.0,2099249.56,96.0,1606940.44,47.0
2013-02-02,2351969.75,1915236.16,15027.0,56597.0,12295.0,0.0039,1.0,15.0,80,37784.43,2013,2,2,5,1,4073777.92,163.0,2312290.79,107.0,2477132.79,94.0,2281680.01,81.0
2013-02-03,2743224.75,2293960.05,14372.0,72606.0,10507.0,0.0043,1.0,15.0,102,83847.85,2013,2,3,6,1,2351969.75,80.0,3818881.29,152.0,2522776.58,116.0,2376895.46,83.0
2013-02-04,3599084.22,2986552.92,15623.0,62972.0,12726.0,0.00524,1.0,15.0,151,106577.48,2013,2,4,0,0,2743224.75,102.0,5008712.77,207.0,4100379.42,148.0,2509462.77,78.0
2013-02-05,3829186.14,3181079.49,14177.0,62917.0,11064.0,0.00429,1.0,15.0,133,87723.17,2013,2,5,1,0,3599084.22,151.0,4833870.43,214.0,3538734.12,128.0,2603356.52,93.0
2013-02-06,2313071.08,1919077.04,14103.0,66736.0,10525.0,0.00367,1.0,15.0,87,56253.24,2013,2,6,2,0,3829186.14,133.0,4296295.37,185.0,2836455.88,114.0,3048100.39,113.0
2013-02-07,2839296.13,2338660.54,14761.0,66344.0,10967.0,0.005,1.0,15.0,101,68294.73,2013,2,7,3,0,2313071.08,87.0,3378679.46,167.0,2522924.71,108.0,2449700.42,90.0
2013-02-08,2648161.4,2136088.4,14467.0,59452.0,10993.0,0.00549,1.0,15.0,100,78995.83,2013,2,8,4,0,2839296.13,101.0,4073777.92,163.0,2823082.71,123.0,2049715.7,75.0
2013-02-09,2957587.36,2354253.06,14578.0,47223.0,10995.0,0.00548,1.0,15.0,122,101123.63,2013,2,9,5,1,2648161.4,100.0,2351969.75,80.0,2312290.79,107.0,2794331.46,79.0
2013-02-10,3380985.73,2832001.18,16602.0,61322.0,12760.0,0.00387,1.0,15.0,139,117723.29,2013,2,10,6,1,2957587.36,122.0,2743224.75,102.0,3818881.29,152.0,2343077.25,79.0
2013-02-11,4189315.44,3426089.62,15063.0,60064.0,11080.0,0.00526,1.0,15.0,187,133895.98,2013,2,11,0,0,3380985.73,139.0,3599084.22,151.0,5008712.77,207.0,2814596.53,92.0
2013-02-12,3967295.55,3276616.25,15368.0,65858.0,11408.0,0.00363,1.0,15.0,163,120977.03,2013,2,12,1,0,4189315.44,187.0,3829186.14,133.0,4833870.43,214.0,2919719.62,112.0
2013-02-13,3156812.35,2628245.52,13346.0,50414.0,9812.0,0.0047,1.0,15.0,118,84247.81999999999,2013,2,13,2,0,3967295.55,163.0,2313071.08,87.0,4296295.37,185.0,3077677.28,120.0
2013-02-14,3286622.13,2725794.93,17180.0,85934.0,13040.0,0.00387,1.0,15.0,142,95073.65,2013,2,14,3,0,3156812.35,118.0,2839296.13,101.0,3378679.46,167.0,2536405.93,117.0
2013-02-15,2860640.37,2293142.09,13633.0,74873.0,10416.0,0.00565,1.0,15.0,111,68302.65,2013,2,15,4,0,3286622.13,142.0,2648161.4,100.0,4073777.92,163.0,1849789.43,76.0
2013-02-16,3339909.75,2755975.45,15360.0,73050.0,12159.0,0.00487,1.0,15.0,140,99781.09,2013,2,16,5,1,2860640.37,111.0,2957587.36,122.0,2351969.75,80.0,2173214.95,83.0
2013-02-17,3433567.61,2907659.44,14662.0,77351.0,10421.0,0.00468,1.0,15.0,150,126704.36,2013,2,17,6,1,3339909.75,140.0,3380985.73,139.0,2743224.75,102.0,2099249.56,96.0
2013-02-18,4473211.04,3823113.82,13304.0,43820.0,9946.0,0.00573,1.0,15.0,183,137268.61,2013,2,18,0,0,3433567.61,150.0,4189315.44,187.0,3599084.22,151.0,2477132.79,94.0
2013-02-19,4318301.23,3421155.04,16231.0,82447.0,11522.0,0.00365,1.0,15.0,174,118068.88,2013,2,19,1,0,4473211.04,183.0,3967295.55,163.0,3829186.14,133.0,2522776.58,116.0
2013-02-20,3392471.04,2787089.48,14347.0,75545.0,11037.0,0.00396,1.0,15.0,148,115094.65000000001,2013,2,20,2,0,4318301.23,174.0,3156812.35,118.0,2313071.08,87.0,4100379.42,148.0
2013-02-21,3412803.18,2676550.95,14194.0,54818.0,11525.0,0.00546,1.0,15.0,141,109984.58,2013,2,21,3,0,3392471.04,148.0,3286622.13,142.0,2839296.13,101.0,3538734.12,128.0
2013-02-22,3535377.38,2908690.59,15750.0,61771.0,12758.0,0.00439,1.0,15.0,154,91753.38,2013,2,22,4,0,3412803.18,141.0,2860640.37,111.0,2648161.4,100.0,2836455.88,114.0
2013-02-23,4286140.45,3439856.85,14540.0,61974.0,11603.0,0.00358,1.0,15.0,179,141214.42,2013,2,23,5,1,3535377.38,154.0,3339909.75,140.0,2957587.36,122.0,2522924.71,108.0
2013-02-24,5419232.89,4431878.1,13758.0,63623.0,9915.0,0.00527,1.0,15.0,243,189015.51,2013,2,24,6,1,4286140.45,179.0,3433567.61,150.0,3380985.73,139.0,2823082.71,123.0
2013-02-25,9128225.25,7430696.94,13676.0,72244.0,10852.0,0.00518,1.0,15.0,411,319902.46,2013,2,25,0,0,5419232.89,243.0,4473211.04,183.0,4189315.44,187.0,2312290.79,107.0
2013-02-26,6762535.71,5653323.87,15824.0,60025.0,11642.0,0.00333,1.0,15.0,329,285914.28,2013,2,26,1,0,9128225.25,411.0,4318301.23,174.0,3967295.55,163.0,3818881.29,152.0
2013-02-27,5716765.68,4880975.48,15908.0,72791.0,11989.0,0.00323,1.0,15.0,299,253944.12,2013,2,27,2,0,6762535.71,329.0,3392471.04,148.0,3156812.35,118.0,5008712.77,207.0
2013-02-28,4367566.41,3573846.75,15284.0,56308.0,11512.0,0.00441,1.0,15.0,211,151753.65,2013,2,28,3,0,5716765.68,299.0,3412803.18,141.0,3286622.13,142.0,4833870.43,214.0
2013-03-01,2693901.21,2256905.73,20573.0,82066.0,15216.0,0.0047,1.0,15.0,142,116505.8,2013,3,1,4,0,4367566.41,211.0,3535377.38,154.0,2860640.37,111.0,4296295.37,185.0
2013-03-02,279813.94,236576.31,18275.0,64834.0,14004.0,0.00437,0.0,0.0,9,0.0,2013,3,2,5,1,2693901.21,142.0,4286140.45,179.0,3339909.75,140.0,3378679.46,167.0
2013-03-03,1959484.08,1505793.8,19075.0,69465.0,15498.0,0.00346,0.0,0.0,48,0.0,2013,3,3,6,1,279813.94,9.0,5419232.89,243.0,3433567.61,150.0,4073777.92,163.0
2013-03-04,1412869.43,1130489.5,21760.0,112923.0,16400.0,0.00459,0.0,0.0,56,0.0,2013,3,4,0,0,1959484.08,48.0,9128225.25,411.0,4473211.04,183.0,2351969.75,80.0
2013-03-05,2440470.72,1954056.55,21169.0,90533.0,15161.0,0.00389,0.0,0.0,83,0.0,2013,3,5,1,0,1412869.43,56.0,6762535.71,329.0,4318301.23,174.0,2743224.75,102.0
2013-03-06,3247761.18,2622451.1,19422.0,66932.0,13780.0,0.00558,0.0,0.0,110,0.0,2013,3,6,2,0,2440470.72,83.0,5716765.68,299.0,3392471.04,148.0,3599084.22,151.0
2013-03-07,4017685.67,3191424.08,20205.0,74215.0,14897.0,0.00534,0.0,0.0,161,0.0,2013,3,7,3,0,3247761.18,110.0,4367566.41,211.0,3412803.18,141.0,3829186.14,133.0
2013-03-08,3622255.55,2838056.23,21327.0,72483.0,17243.0,0.00557,0.0,0.0,139,0.0,2013,3,8,4,0,4017685.67,161.0,2693901.21,142.0,3535377.38,154.0,2313071.08,87.0
2013-03-09,3263371.09,2560913.71,20046.0,91235.0,15758.0,0.00377,0.0,0.0,118,0.0,2013,3,9,5,1,3622255.55,139.0,279813.94,9.0,4286140.45,179.0,2839296.13,101.0
2013-03-10,3510986.19,2877727.07,19505.0,104073.0,15320.0,0.00354,0.0,0.0,129,0.0,2013,3,10,6,1,3263371.09,118.0,1959484.08,48.0,5419232.89,243.0,2648161.4,100.0
2013-03-11,3242639.13,2568418.97,21480.0,115544.0,15406.0,0.00419,0.0,0.0,134,0.0,2013,3,11,0,0,3510986.19,129.0,1412869.43,56.0,9128225.25,411.0,2957587.36,122.0
2013-03-12,3660190.99,2853606.73,16857.0,82314.0,13571.0,0.00395,0.0,0.0,149,0.0,2013,3,12,1,0,3242639.13,134.0,2440470.72,83.0,6762535.71,329.0,3380985.73,139.0
2013-03-13,4335373.37,3463021.54,23166.0,76524.0,18652.0,0.00413,0.0,0.0,181,0.0,2013,3,13,2,0,3660190.99,149.0,3247761.18,110.0,5716765.68,299.0,4189315.44,187.0
2013-03-14,6692797.3,5359353.2,18997.0,77150.0,14391.0,0.0056,0.0,0.0,245,0.0,2013,3,14,3,0,4335373.37,181.0,4017685.67,161.0,4367566.41,211.0,3967295.55,163.0
2013-03-15,5330057.69,4206775.58,20137.0,106673.0,15797.0,0.00347,0.0,0.0,207,0.0,2013,3,15,4,0,6692797.3,245.0,3622255.55,139.0,2693901.21,142.0,3156812.35,118.0
2013-03-16,3591734.21,2762570.88,20761.0,90756.0,16647.0,0.00464,0.0,0.0,138,0.0,2013,3,16,5,1,5330057.69,207.0,3263371.09,118.0,279813.94,9.0,3286622.13,142.0
2013-03-17,4401297.64,3565497.63,17101.0,79841.0,12496.0,0.00344,0.0,0.0,172,0.0,2013,3,17,6,1,3591734.21,138.0,3510986.19,129.0,1959484.08,48.0,2860640.37,111.0
2013-03-18,4567013.37,3743618.37,22860.0,120159.0,18012.0,0.00396,1.0,12.0,203,70081.5,2013,3,18,0,0,4401297.64,172.0,3242639.13,134.0,1412869.43,56.0,3339909.75,140.0
2013-03-19,4645433.62,3929520.42,17631.0,85400.0,14247.0,0.00525,1.0,12.0,218,305278.42,2013,3,19,1,0,4567013.37,203.0,3660190.99,149.0,2440470.72,83.0,3433567.61,150.0
2013-03-20,4992105.19,4308112.41,21762.0,116234.0,16804.0,0.00568,1.0,12.0,246,440738.05,2013,3,20,2,0,4645433.62,218.0,4335373.37,181.0,3247761.18,110.0,4473211.04,183.0
2013-03-21,7355693.45,6496769.78,22061.0,119803.0,17031.0,0.00578,1.0,12.0,322,647755.53,2013,3,21,3,0,4992105.19,246.0,6692797.3,245.0,4017685.67,161.0,4318301.23,174.0
2013-03-22,6603332.26,6021167.98,20729.0,71130.0,16912.0,0.00372,1.0,12.0,306,792399.83,2013,3,22,4,0,7355693.45,322.0,5330057.69,207.0,3622255.55,139.0,3392471.04,148.0
2013-03-23,6009508.61,5393148.03,21609.0,92824.0,15589.0,0.00402,1.0,12.0,246,721141.05,2013,3,23,5,1,6603332.26,306.0,3591734.21,138.0,3263371.09,118.0,3412803.18,141.0
2013-03-24,5088153.2,4610104.28,20504.0,96571.0,16771.0,0.00439,1.0,12.0,236,610578.41,2013,3,24,6,1,6009508.61,246.0,4401297.64,172.0,3510986.19,129.0,3535377.38,154.0
2013-03-25,4694308.82,4169990.65,16659.0,60697.0,12105.0,0.00368,1.0,12.0,216,563317.02,2013,3,25,0,0,5088153.2,236.0,4567013.37,203.0,3242639.13,134.0,4286140.45,179.0
2013-03-26,5731432.22,5192620.7,20555.0,109308.0,16341.0,0.00577,1.0,12.0,256,687771.91,2013,3,26,1,0,4694308.82,216.0,4645433.62,218.0,3660190.99,149.0,5419232.89,243.0
